label,text_a
1,好姑娘系列，策划了两本，好姑娘篇，渣男篇，2014，最清新的重口味姑娘写就，“周一见”不了，三月后吧[哈哈]
1,毛娃：牙齿不想要了是伐[酷] //@Little_Jacqueline：特别是只吃肉肉的教主[嘻嘻]
1,[嘻嘻]早餐是新一天的开始，亲，用餐愉快哦！
1,一夜之间，小达粉丝就过万了[哈哈] 达粉们给力啊~谁是第10000个？自己出来认领吧
1,@不知道啊啊啊啊啊啊啊 [嘻嘻]可以试试~~
1,回复@Jack格拉夫影像-刘晓鹏:兄弟，出发了吧，辛苦，回来再聚！ //@Jack格拉夫影像-刘晓鹏:[good][哈哈] //@权金城彭涌:看了舍不得吃
1,签签君子餐厅，这里有麻辣的川菜也有火辣的串串香，还有有趣的上上签，每个签文都是一道谜语，谜底就是一道食物，猜中有饮料送哦，偶中了一杯含羞草[哈哈]这里的串串香辣而不燥，吃完后也是数签子算钱。老板就是天下盐的诗人二毛，饭后还赠送了偶们签名的新书，满满都是美食。@京城美食探店 @美食推
1,我喜欢，城市猎人 //@我郭柯啦:回复 @天堂鸟蕾 :哈哈，最近稍微有点小忙~~~ // @天堂鸟蕾 :[汗]你多久没微博了？ // @我郭柯啦 :回复 @OmaDu :哈哈哈，我确实喜欢~哈哈 // @OmaDu :哇！[抱抱] 照这么看来，郭小柯也得喜欢，哈 @我郭柯啦  // @天堂鸟蕾 : @OmaDu  偶知道你也喜欢[花心]
1,回复@营养师顾中一:期待@营养师顾中一 来说说食物相克木瓜丰胸啥的。[偷笑] //@营养师顾中一:[嘻嘻]
1,[太开心]举四爪赞成，最爱面包[握手]
1,回复@匪类也柔情8866:积极啊 //@匪类也柔情8866:大利侗寨位于榕江县城东面，距县城约23公里。我先度娘欣赏一下！ //@无须豆蔻:回复@匪类也柔情8866:黔东南榕江大利侗寨  //@匪类也柔情8866:这是在哪里？  //@无须豆蔻:值得去  //@DL小镜头大世界:好美的地方啊，我想去[嘻嘻][哈哈]
1,哈哈 美女欢迎再来玩啊[爱你]
1,我的最爱~[太开心] //@susu_婧:想拥有…@梦小君呀  //@利利韦:好可爱！@菲菲_加 @不纠结小妞 @Radio李丹 @大大脑壳 [花心][花心][花心]
1,生命的意义之一，就是学会对这个世界的谦逊。因为最伟大的艺术家，是自然。祝大家周末愉快！[可爱]
1,吃货们不能错过[哈哈]
1,[泪]一路顺风~~~别忘了我滴明信片哇~~~要大家签名合体版的~@行者橙子 @穆杉伯男 //@赵小牛618:出发了，兴奋的根本睡不着，大学毕业后已经许久没有体验过单独和朋友一起出来旅行，所以特意改走#致青春#路线，橙子也变成了睡在我上铺的兄弟[嘻嘻]
1,侬应该懂额[汗] //@???咪_Kiki:又出啥事拉？？？ //@ET华:这个确实[围观] //@mendy静静:我们想你也快疯了[偷笑] ，群里天天念着你，你不在的日子有人更狂了[汗] //@???咪_Kiki:嗯，想?子想?了。 //@ET华:你回来啦[哈哈]
1,李老湿突然突然很爱你！！！[泪][泪][泪][鼓掌][鼓掌][鼓掌][爱心传递]
1,请西方势力不要说三道四！//@法新社dennis:交给你金大大[哈哈]
1,[呵呵][嘻嘻][哈哈]//@公子歌:有。
1,回复@我占49:各种神兽的欢乐造型[求关注][得意地笑][笑哈哈][好爱哦][偷乐][别烦我][震惊]神道变神叨[笑哈哈] //@我占49:我这明显大号神兽[嘻嘻]
1,春暖花开，蜂鸟横行[哈哈]//@李涛iceman4: 蜂鸟[爱你] //@奥森空间:好美啊
1,“土豪土豪”，我们来做邻居吧[太开心]#家庭乐#
1,现在看很喜欢的 打破了我的构图 [心] //@annie_duyini要瘦更要健康:这张难度最高了[晕]，把我们家方给气坏了，拍了半天是歪的[哈哈]
1,回复@戴eddiete:谢谢您！ //@戴eddiete:祝生日快乐! //@陈玉霞博斐秀禾:回复@黑松白鹿_华令:谢谢华令！[哈哈][哈哈]  //@黑松白鹿_华令:陈姐生日快乐！[鼓掌]
1,[偷笑]这个绝对可以有~ //@生长在夏天的橙子: 河南同学推荐的开封夜市小吃[爱你]听说700米长的街上全是摊位。。从蚌埠去开封火车只要60多元[嘻嘻]下次一起去吧
1,回复 @Winnnnnn:菲林？芝麻卷？ //@Winnnnnn:透明既甜品?我就??... 菲林   [偷笑] //@人地女朋友:我??都好?意食架，成日目及住透明甜品?心?[嘻嘻]
1,家居生活还不够美好，所以我们要努力[嘻嘻]
1,2013一家新//@吴克清: 齐心协力，一家人。[鼓掌]@SCC胤 @金榜歌会-晨光 @严琦全国政协委员 @林华磊1986 @成龙 @那英 @80后作家曹永胜 @彭曙光V @张何 @方华666 @杨代胜 @秦士存 @傅继英 @张佐如 @北空女兵 @Ever?情 @冯跃振 @牛兴全 @伊嘟蜜 @全聚齐_李克 @金榜歌会-晨光 @牛浩东 @冯跃振
1,[鼓掌][鼓掌] //@额临时房间:不错[威武] //@山水嘉禾孟亭:倾听民意，解决百姓实质问题！不少政府领导已经充分运用了微博平台，拉近与百姓的距离！@庾云彰 @腾冲一品堂 @开封杨明伟
1,@汤吉吉小姐和老任的幸福生活 [哈哈] 我在这里:http://t.cn/z8LQJx1
1,入住高大上的MIDAS HOTEL，跟着雪姐有肉吃。[嘻嘻] 我在这里:http://t.cn/zRw8bw1
1,帮最屁的@羽泉 做Live的都是PRO级的Master，也许因为这才让老师们委屈的，但是...！... 离过年不是还有日子吗[嘻嘻]//@铮子:哈哈哈，我比去年多了[哈哈]
1,回复@最爱口香糖000: [得意地笑] 我们的客房分为老式电影院、海河河畔及欧洲奢华三种设计风格，将天津的邻里文化自然融入其中。[威武]祝您国庆快乐[国旗]国庆期间有空来酒店！ //@最爱口香糖000:最最爱的酒店@天津海河英迪格酒店Indigo 喜欢不同主题的客房设计[爱你][爱你]
1,中午吃了苏稽镇最有名的一家跳脚牛肉，都是重口味，不过肝脏神马都干干净净，味道辣中带香，牛骨髓最喜欢，@i角角 ，我和@karen老邱 @口味重-_-老江 替你吃了好多，你好好在HK喔。[嘻嘻]
1,[心]爱，从来没有固定的模式，每一个细微举动都是表达“爱”最好的方式！花间堂，在许多微不足道的动作里，表达满满的爱意！[爱你]
1,[嘻嘻][嘻嘻][嘻嘻]机器越来越智能，人越来越懒，很多器官难道会用进废退么！
1,@懒人业余餐厅 领着廖那厮，唐那厮！参加顾老师拍的毛片子，…蛋疼！[哈哈][哈哈]
1,[哈哈][哈哈]//@炳炳19:[围观][围观] //@九江旅游杜少华:【修改版】一山飞峙大江边，山下陶令闲耕田。采菊种豆桃源梦，吟诗品酒人间仙。千年九江山水秀，万众英才笔墨添。人生何处洗心乐？浔阳江头已忘言！@烟雨听潮2011
1,杆法、观念和线路跟9球的区别很大，要把准度融入到实战当中还是需要一段时间的适应。加油[太开心]
1,品味泰国[可爱][可爱]
1,//@Liz力子: 哦呵呵呵呵~啊哈哈哈哈~狂点赞[哈哈] //@鹿希:听说这个作品很俏皮 //@我说呀姑娘你别害怕:一呼哈我就无法自制的要唱“是谁送你来到我身边”。。。
1,普达措的松鼠很有爱~[嘻嘻]
1,收款中！[哈哈]
1,明天用新的小白[爱你]
1,[嘻嘻] 下班后奖励自己一杯吧，明天就是周五了哦~
1,这个可以有[可爱] //@小小辣鱼: @2012的风云 @何高峰v @鸡飞狗跳2 @健康姐
1,把快乐带给身边的每一个人。//@女人??主Yvonne: 快?呀！ //@胡敏珊Christie:[爱你]
1,哇塞！[爱你] //@OnLing:第一次见到这么大的蛋糕啊~[哈哈]
1,恭喜恭喜，组个团来趟济南火老幺吃货行吧。上次吃完让我念念不忘的味道啊。 //@食尚小米:山东的朋友们、和来济南的朋友们、我来济南了[爱你][哈哈][给力]明天也就是26日上午10：18分，我和好朋友@张智铎 合伙的@济南火老幺食尚餐吧 诚意开业！
1,幸得唐先森钦点真是与有荣焉[偷笑] //@Chris_Tang:本次拍摄唯一的女BOSS! [鼓掌]
1,#我爱黄金假日#这是幸福的吃货[嘻嘻]来自签到粉丝@李可墙 馋人分享[抓狂]
1,有哥伦比亚大学的经济学家认为，人民币被低估并非金融政策所致而是缘于计划生育政策。男女比例失调不单使男性劳动力过剩而且娶媳妇的竞争也与日俱增，迫使很多家庭只好加强资金储蓄量。全是彩礼惹的祸！建议美国：1）鼓励中国男性移民，多娶美国老婆；2）鼓励更多美国姑娘到中国去找老公。[嘻嘻]
1,坏心眼和我一点关系都木有[哈哈] //@战群-Avaux:[花心]
1,哈！我也算经历过几艘牛逼的船了，路飞的桑尼号海盗船都去日本坐了，这样的油轮我更要坐一次！！[偷笑][威武]//@魔都生活圈:没有最大，只有更大！此生总要去见识一下的！[酷]//@皇家加勒比国际游轮: 人这一辈子，总要登上这么一艘大船！[嘻嘻]
1,不用怀疑，十二月真的是可以有樱花盛开的！不信？来大理南涧县无量山看看！[鼓掌]
1,最近忙得没时间制定十一假期在武汉的安排~想见我的小伙伴们快来报名和我约会吧[爱你]?
1,物以稀为贵，昨天坐着出租车，司机师傅等红灯的时候也不忘狂拍，我也在车上狂拍天空，很激动[嘻嘻]
1,算上我 //@-----fish-----:升级了要请客[嘻嘻]
1,简体出来了哈！[鼓掌]//@柳迦柔: 感谢宏章传媒[呵呵]望朋友们多关注支持[围观]@出版人宁宁 @COFCO段振亮 @老范行军 @东木DM @牛歌地盘 @袁道之 @张放 @阿晨 @阿唛 @DJ刘波 @马克导演 @盛京齐世明 @兰恩发 @魏晋姚胜祥 @牙医姚加成 @赵志刚 @赵宁宇 @马铃薯兄弟 @刘臣君 @出版人赵利铭 出版人王三石
1,回复@老夏_unpricedgalaxy:[嘻嘻]我找找去。。。。。 //@老夏_unpricedgalaxy:用眼过度，以后多看无码的，马赛克飞燕[笑哈哈] //@编辑郭强:回复@老夏_unpricedgalaxy:是电脑，老夫眼力不行了难道？ //@老夏_unpricedgalaxy:回复@编辑郭强:你用的手机吧，屏太小，得用电脑看
1,想玩儿股，反被股玩儿。//@小地喽?子:[哈哈]
1,看过了 这男人后半生在纠结的人物关系中疯掉[嘻嘻]//@侧帽轻衫且从容:卧槽！！！其实那男的很悲剧//@?艺_:我居然看..完..了...//@抱着叶子炸毛线:再看还是好经典[嘻嘻]//@Happy张江: 要拍成电视剧！
1,舒服[嘻嘻]
1,[哈哈]//@庄雅婷: //@曾焱冰: [哈哈] //@健崔: 。。。
1,头等舱约座，只对新浪微博VIP会员开放[哈哈] //@发光的大金子: 以邓文迪老师的经验看，大航空公司头等舱或公务舱约炮才是有长期价值的。。廉价航空的?丝约炮不过只是多个旅行炮友而已。。。 //@艾勇:转发微博
1,欢迎大家收看[嘻嘻] //@刘金霏:就在今晚，欢迎大家收看
1,[哈哈]果然结局大亮，太欠了！
1,回复@程诗然:去埃及吗？[嘻嘻] //@程诗然:美哇[鼓掌][鼓掌]
1,回复@老李家小李ly:[哈哈]我不想做小鸡鸡！ //@老李家小李ly:新年快了！你该不会想在＂大裤衩＂里开分店吧？[偷笑]
1,遗传的力量太强大了，刚看见一对母女从身边走过，天啊，身材，五官都是一模一样，看了妈妈就知道闺女长大了是什么样，看了闺女就知道妈妈小时候是什么样。完全的复制，一点儿悬念都没有！[哈哈]
1,回复@莫高戴胤:[哈哈][哈哈] //@莫高戴胤:原来白石老人也玩手机啊，最后一张 //@韩湛宁: 转发微博 //@韩湛宁:转发微博
1,老婆夜夜鼾声如雷？？？？//@上海广告媒体圈: 这个对比好，大家看看[嘻嘻]
1,[good][good][good]赞赞赞～～[鼓掌][鼓掌]
1,回复@为某某而生:[亲亲]每一位来维洛纳的客人都是王子公主 //@为某某而生:哈哈 赶紧采纳吧 送房给我啊 //@维洛纳主题酒店:哈哈，我觉得可以把前台打扮成王子公主的模样一定会有好多情侣合影留念@李振龙V 掌柜的觉得怎么样？ //@为某某而生: 在情侣酒店里最想看到王子和公主
1,花样儿花色羊肉馅儿大饺砸…………即将出锅儿[鼓掌]
1,这样的恩爱要常拿出来晒呀！因为你们我决定还是相信爱情了！//@老潘：来了来了！[亲亲]
1,简单的幸福~[爱你]
1,欢迎入住#Dusit Thani Pattaya#[爱你][爱你]
1,看新浪怎么判 //@邓子寒1988:呃//@侯宁:[崩溃] //@地瓜熊老七:我记得老榕叫王峻涛啊，我画得明明是贾玉榕，怎么会是你？难道真相了？老榕你亲爹姓贾吗？//@密密麻麻密: [哈哈]//@地瓜熊老七: 老榕竟然举报说这图画得是他！你也太自作多情了吧！这还有主动对号入座的，我要画条狗你也来对号入座
1,这个同学快手哈，刚刚收到作业就出来啦??等你硬菜[哈哈][哈哈]
1,回复@神经病二姐:[嘻嘻] 有压力，才有动力，哈哈！ //@神经病二姐:姿势美是首要的，成绩好绝对是必须的！// @FCC韩健刚 :美女打高尔夫，重要的是姿势，球飞哪里，那是球的事[哈哈] // @golftravel李超 :说得好！ //@头等舱俱乐部:[嘻嘻] //@FCC韩健刚：那当然帅呆了哈
1,回复@x0?限??性妹?:[爱你][爱你][爱你] //@x0?限??性妹?:[花心][花心]上次跟朋友去一次  流连忘返呀  啧啧啧 //@七叶香山欧式园林会所:谢谢[花心] 我们再接再励。欢迎常来阿[太开心] //@大关关啦:味道太不错了！[太开心] //@zz伊辰:@七叶香山欧式园林会所
1,走吧！再再走上滇藏川藏青藏@猎人伞兵 @大鹏背包走天下 @XMAN_宗介 ，我们一起走起到@背包客小飞 客栈一次相聚……//@XMAN_宗介: [鼓掌]转起！@背包客小飞@背包客暮雨@三木之地@小雷旅行@翟猫猫@Luna熊猫爱旅行@oohle@beyourhero //@大鹏背包走天下:走过七条进藏的人悄悄转起！
1,很有创意//@茉莉--Molly:谢谢沈阳哥哥的大力支持转发[太开心]//@小沈阳: 外国帅哥，扬琴用得很给力！支持。
1,[哈哈]//@财经女记者部落: 男混子、女汉子、男骗子、男土豪[嘻嘻]
1,心动-开心果慕斯[抱抱]//@微笑的熊妈妈: 好诱人 //@华远会:#华远会联盟商家#ebeecake新网站上线啦~[礼花]各位亲，更多新品猛戳链接啊~[好喜欢]
1,我是绿色的小青蛙！呱呱~我是远看很瘦的小青蛙~呱呱呱~~[嘻嘻]
1,哈哈我们的晚娘系宾个也[偷笑] //@潇湘子珩:有“晚娘”这个词的哦！[哈哈]// @大松在羊城 : 羊晚的呢？[哈哈]// @东风大少 : // @摩羯座的达洛威夫人 :[哈哈][哈哈]// @信达达得快乐 :[哈哈]
1,这种天还是宅在家看书比较爽哇[嘻嘻]
1,哇，太可爱太可爱了!!![爱你] //@麦丽儿Maggie:必须不能啊 //@老娘我来了:哟～跟小娃娃似的～这半岁满岁去照相馆的传统不能丢啊～
1,同意右边以及右边的右边[哈哈]//@吴海:同意右边[哈哈] //@麦田捕手: 不想看约架了，有能耐约炮[哈哈] //@孙礼纪事: 能别丢人了吗。
1,处女座的人QQ不是隐身就是离开，其实他根本就在线！因为只和感兴趣的人聊，其他人一概不理。超懒。爱发呆。擅长装傻。天真单纯没心机。喜欢微笑。见生人话少。好友扎堆爱闹。老友只想念不联系。讨厌形式主义，讨厌装b的人，讨厌娘娘腔，会有想打人的冲动。[偷笑]认同的举手，不举手的才是处女座[哈哈]
1,过3000了！ //@陆川:// @阿丁 :回复   @堇荼如饴  :没人禁，是自禁。现在回来了。 //  @堇荼如饴  :[嘻嘻] 解禁了？ //  @阿丁  : //  @何江涛  :[good]   //  @蓝弓子   :我报名做志愿者，打杂。
1,[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]可耐的小裤裤
1,[偷笑][哈哈][哈哈] //@rayka:我以为，梯子给p掉了～～～ //@褚小波:他怎么上去的～ //@rayka: 哈哈哈，这个笑疯了～～
1,回复@睡不醒的小仓鼠:咱家有转发微博抽奖的活动哦~店里有介绍，快去参加吧~[嘻嘻] //@睡不醒的小仓鼠:[哈哈]打折吗？ //@聚点串吧餐饮:欢聚 总是无法忘记的~欢迎来串吧做客~祝您用餐愉快哈~
1,祝山药事业越做越大，走出武陟，叫响宇宙！[good]//@三毛橄榄树: 哥种的不是山药，是事业！[推荐]//@杨亚天: 这种的不是山药，是山药思维 //@济南卖土鸡蛋的肖班长:山药哥值得学习！//@山药哥赵作霖: 可不是嘛[哈哈]@牧风飞天: 认真干即可，生活需朴实！[爱你]
1,传说中的包子脸[哈哈][哈哈][哈哈]@吴曼临  //@棉袜子: 好想跟它一样沉沉睡去~
